id,job_id,benefit_name
8807,2003,Phone Allowance
8808,17617,Wellness Program
8809,4459,Maternity Leave
8810,4379,Flexible Hours
8811,1674,Employee Discounts
8812,2073,Life Insurance
8813,2593,Transportation Allowance
8814,2440,Phone Allowance
8815,9066,Free Meals
8816,1254,Employee Discounts
8817,1187,Childcare
8818,12080,Employee Discounts
8819,5702,Free Meals
8820,5746,Paternity Leave
8821,3061,Mental Health Support
8822,8686,Paternity Leave
8823,18554,Paternity Leave
8824,4991,Stock Options
8825,10714,Vision Insurance
8826,11536,Phone Allowance
8827,19239,Transportation Allowance
8828,18184,Tuition Reimbursement
8829,9203,Paternity Leave
8830,4209,Flexible Hours
8831,1206,Tuition Reimbursement
8832,2551,Stock Options
8833,5776,Remote Work
8834,11056,Vision Insurance
8835,10344,Phone Allowance
8836,71,Transportation Allowance
8837,9572,Maternity Leave
8838,19712,Life Insurance
8839,14538,Paid Time Off
8840,5862,Laptop Provided
8841,8603,Childcare
8842,13604,Life Insurance
8843,2701,Professional Development
8844,3662,Tuition Reimbursement
8845,12364,Phone Allowance
8846,17595,Tuition Reimbursement
8847,7572,401k
8848,5083,Mental Health Support
8849,16624,Wellness Program
8850,739,Flexible Hours
8851,7027,Wellness Program
8852,17209,Employee Discounts
8853,14172,Tuition Reimbursement
8854,12294,Paternity Leave
8855,2926,Stock Options
8856,15202,Paid Time Off
8857,11975,Flexible Hours
8858,8816,Paternity Leave
8859,17169,Stock Options
8860,4723,Transportation Allowance
8861,14071,Maternity Leave
8862,19557,Wellness Program
8863,12344,Flexible Hours
8864,6907,Paternity Leave
8865,3492,Tuition Reimbursement
8866,3850,Flexible Hours
8867,17691,Paternity Leave
8868,15840,Tuition Reimbursement
8869,7667,401k
8870,18488,Phone Allowance
8871,13895,Dental Insurance
8872,4722,Laptop Provided
8873,17156,Free Meals
8874,10557,Gym Membership
8875,19232,Paid Time Off
8876,15769,Stock Options
8877,15065,Paternity Leave
8878,16153,Childcare
8879,14850,Flexible Hours
8880,16939,Professional Development
8881,8324,Dental Insurance
8882,18881,Career Coaching
8883,17423,Mental Health Support
8884,14218,Free Parking
8885,2190,Professional Development
8886,13822,Career Coaching
8887,5225,Childcare
8888,3685,Career Coaching
8889,12537,Transportation Allowance
8890,12814,Dental Insurance
8891,10463,Dental Insurance
8892,15135,Wellness Program
8893,17929,Paternity Leave
8894,18424,Phone Allowance
8895,8512,Life Insurance
8896,5221,Dental Insurance
8897,5346,Free Meals
8898,7392,Phone Allowance
8899,12236,Health Insurance
8900,17204,Free Parking
8901,4747,Remote Work
8902,3751,Childcare
8903,12051,Stock Options
8904,4403,Gym Membership
8905,19696,Paternity Leave
8906,12116,Paid Time Off
8907,18774,Free Meals
8908,18528,Health Insurance
8909,4474,Paternity Leave
8910,10060,Stock Options
8911,18240,401k
8912,935,Wellness Program
8913,10903,Wellness Program
8914,15209,Tuition Reimbursement
8915,16083,Dental Insurance
8916,12639,Gym Membership
8917,4447,Professional Development
8918,14381,Phone Allowance
8919,10913,Free Parking
8920,17287,Career Coaching
8921,7468,Free Parking
8922,12204,Childcare
8923,16393,Vision Insurance
8924,15664,Childcare
8925,15831,Wellness Program
8926,16301,Dental Insurance
8927,12090,Dental Insurance
8928,12620,Remote Work
8929,13235,Professional Development
8930,8348,Life Insurance
8931,3703,Paid Time Off
8932,11498,Childcare
8933,3929,Paternity Leave
8934,19939,Life Insurance
8935,15533,Childcare
8936,1713,Childcare
8937,4127,Tuition Reimbursement
8938,16025,Flexible Hours
8939,18602,Laptop Provided
8940,4599,Paternity Leave
8941,2569,Dental Insurance
8942,8914,Maternity Leave
8943,10747,Transportation Allowance
8944,15525,Stock Options
8945,343,Paid Time Off
8946,19292,Childcare
8947,18382,Free Meals
8948,12598,Phone Allowance
8949,9858,Remote Work
8950,11745,Career Coaching
8951,15310,Remote Work
8952,19237,Laptop Provided
8953,15021,Career Coaching
8954,7087,Mental Health Support
8955,19090,Wellness Program
8956,15219,Laptop Provided
8957,6717,Wellness Program
8958,19323,Stock Options
8959,320,Stock Options
8960,7829,Wellness Program
8961,9324,Stock Options
8962,17302,Life Insurance
8963,1175,Free Parking
8964,10616,Gym Membership
8965,1219,Childcare
8966,14029,Life Insurance
8967,6745,401k
8968,17145,Professional Development
8969,8561,Tuition Reimbursement
8970,11178,Paternity Leave
8971,8600,Free Meals
8972,18258,Professional Development
8973,11684,Employee Discounts
8974,6187,Mental Health Support
8975,451,401k
8976,14395,Mental Health Support
8977,2309,Wellness Program
8978,17503,Wellness Program
8979,1586,Remote Work
8980,15172,Paternity Leave
8981,15732,Maternity Leave
8982,6475,Wellness Program
8983,12812,Remote Work
8984,12279,Paid Time Off
8985,15478,Childcare
8986,4879,Career Coaching
8987,3646,Laptop Provided
8988,10373,Health Insurance
8989,4614,Free Parking
8990,2065,Stock Options
8991,10611,Health Insurance
8992,16365,Vision Insurance
8993,16515,Free Meals
8994,7694,Flexible Hours
8995,6715,Maternity Leave
8996,13566,Wellness Program
8997,2253,Life Insurance
8998,18633,Wellness Program
8999,9807,Dental Insurance
9000,3571,Wellness Program
9001,13461,Remote Work
9002,4421,Paternity Leave
9003,10322,Paid Time Off
9004,5027,Free Meals
9005,4166,Mental Health Support
9006,1316,Stock Options
9007,18415,Phone Allowance
9008,4395,Health Insurance
9009,7259,Stock Options
9010,18886,Phone Allowance
9011,3532,Childcare
9012,16135,Flexible Hours
9013,4559,Career Coaching
9014,6906,Free Parking
9015,5424,Remote Work
9016,2729,Employee Discounts
9017,18751,Dental Insurance
9018,18629,Vision Insurance
9019,4563,Flexible Hours
9020,4796,Stock Options
9021,8022,Laptop Provided
9022,4680,Professional Development
9023,4515,Paternity Leave
9024,10199,Wellness Program
9025,18707,Health Insurance
9026,4588,Remote Work
9027,8661,Paternity Leave
9028,1943,Employee Discounts
9029,14744,Tuition Reimbursement
9030,19863,Health Insurance
9031,15432,Career Coaching
9032,19963,Free Parking
9033,13177,Career Coaching
9034,11758,Stock Options
9035,7745,Remote Work
9036,17409,Gym Membership
9037,16971,Vision Insurance
9038,14910,Vision Insurance
9039,17731,Career Coaching
9040,18302,Vision Insurance
9041,7831,Flexible Hours
9042,784,Maternity Leave
9043,4813,Tuition Reimbursement
9044,11441,Paternity Leave
9045,12648,Life Insurance
9046,4169,Maternity Leave
9047,10970,Wellness Program
9048,6382,Maternity Leave
9049,13466,Wellness Program
9050,2331,Mental Health Support
9051,14183,Life Insurance
9052,4040,401k
9053,13578,Paternity Leave
9054,7936,Phone Allowance
9055,3010,Employee Discounts
9056,603,Laptop Provided
9057,16640,Vision Insurance
9058,5982,Flexible Hours
9059,16417,Flexible Hours
9060,16790,Employee Discounts
9061,2913,Free Meals
9062,1842,Transportation Allowance
9063,5729,Career Coaching
9064,19555,Health Insurance
9065,17735,Paternity Leave
9066,5983,Laptop Provided
9067,2039,Laptop Provided
9068,11694,Wellness Program
9069,18452,Laptop Provided
9070,16134,Professional Development
9071,3809,Paid Time Off
9072,16091,Paid Time Off
9073,2273,Flexible Hours
9074,7463,Life Insurance
9075,19800,Maternity Leave
9076,13921,401k
9077,4030,Flexible Hours
9078,12462,Remote Work
9079,9686,Vision Insurance
9080,6577,Health Insurance
9081,13634,Life Insurance
9082,4248,Childcare
9083,18981,Free Meals
9084,6571,Gym Membership
9085,14508,Remote Work
9086,12339,Childcare
9087,5560,Free Meals
9088,16701,Dental Insurance
9089,19774,Childcare
9090,11706,Mental Health Support
9091,8496,Career Coaching
9092,6848,Transportation Allowance
9093,17894,Childcare
9094,14658,Free Meals
9095,11197,401k
9096,4580,Stock Options
9097,18447,Remote Work
9098,13819,Paid Time Off
9099,3754,Paid Time Off
9100,16081,Life Insurance
9101,1178,Laptop Provided
9102,19120,Dental Insurance
9103,6290,Transportation Allowance
9104,8320,Wellness Program
9105,16810,Health Insurance
9106,15977,Free Meals
9107,1601,401k
9108,10996,Transportation Allowance
9109,1497,Career Coaching
9110,12488,Transportation Allowance
9111,1853,Maternity Leave
9112,8739,Career Coaching
9113,1647,Gym Membership
9114,1484,401k
9115,3478,Maternity Leave
9116,18500,Free Meals
9117,9110,Paid Time Off
9118,1652,Health Insurance
9119,4817,Employee Discounts
9120,7322,Employee Discounts
9121,8421,Employee Discounts
9122,6639,Tuition Reimbursement
9123,3466,Career Coaching
9124,5999,Remote Work
9125,2534,Free Meals
9126,3769,Phone Allowance
9127,13144,Tuition Reimbursement
9128,2083,Laptop Provided
9129,15791,Dental Insurance
9130,2175,Tuition Reimbursement
9131,14396,Employee Discounts
9132,13297,Stock Options
9133,5301,Remote Work
9134,17950,401k
9135,6351,Paternity Leave
9136,6727,Free Meals
9137,18612,Transportation Allowance
9138,6635,401k
9139,15777,Free Meals
9140,12657,Tuition Reimbursement
9141,18859,Mental Health Support
9142,6030,Childcare
9143,2866,Paid Time Off
9144,12487,Mental Health Support
9145,18674,Health Insurance
9146,6064,Paid Time Off
9147,5479,Health Insurance
9148,949,Phone Allowance
9149,19710,Laptop Provided
9150,16976,Wellness Program
9151,9722,Tuition Reimbursement
9152,15424,Employee Discounts
9153,3636,Career Coaching
9154,2975,Remote Work
9155,8866,Paternity Leave
9156,10530,Flexible Hours
9157,11145,Mental Health Support
9158,16376,Free Parking
9159,3427,Free Parking
9160,9034,401k
9161,19220,Transportation Allowance
9162,6826,Employee Discounts
9163,14387,Free Meals
9164,3233,Maternity Leave
9165,9986,Employee Discounts
9166,3831,Professional Development
9167,10196,Mental Health Support
9168,13602,Stock Options
9169,16127,Employee Discounts
9170,19893,Health Insurance
9171,9085,Life Insurance
9172,5957,Childcare
9173,15436,401k
9174,18943,Flexible Hours
9175,8389,Free Meals
9176,7736,Mental Health Support
9177,11218,Vision Insurance
9178,3674,Remote Work
9179,7808,Tuition Reimbursement
9180,19338,Stock Options
9181,3405,Professional Development
9182,19787,Flexible Hours
9183,19027,Free Meals
9184,1294,Remote Work
9185,3087,Remote Work
9186,7019,Paid Time Off
9187,16989,Career Coaching
9188,9305,Health Insurance
9189,6186,Professional Development
9190,1286,Mental Health Support
9191,1591,Free Meals
9192,821,Free Parking
9193,15840,Stock Options
9194,9261,Life Insurance
9195,15271,Gym Membership
9196,2349,Maternity Leave
9197,16411,Transportation Allowance
9198,12000,Vision Insurance
9199,11138,Wellness Program
9200,6440,Paid Time Off
9201,8893,Childcare
9202,14775,Phone Allowance
9203,5339,Life Insurance
9204,19792,Paternity Leave
9205,7980,Mental Health Support
9206,18857,Mental Health Support
9207,15714,Childcare
9208,9543,Mental Health Support
9209,5286,Maternity Leave
9210,4789,Free Parking
9211,3228,Gym Membership
9212,4691,Free Parking
9213,1947,Phone Allowance
9214,9336,Professional Development
9215,3028,Vision Insurance
9216,3130,Tuition Reimbursement
9217,3047,Mental Health Support
9218,7199,Free Meals
9219,18936,Wellness Program
9220,17045,Phone Allowance
9221,18676,Maternity Leave
9222,7536,Professional Development
9223,14805,Wellness Program
9224,1339,Dental Insurance
9225,11422,Paternity Leave
9226,7603,Employee Discounts
9227,10951,401k
9228,12687,Free Parking
9229,13071,Employee Discounts
9230,14770,Vision Insurance
9231,11911,Professional Development
9232,16353,Vision Insurance
9233,11380,Laptop Provided
9234,11607,Mental Health Support
9235,2606,Paid Time Off
9236,9607,Free Parking
9237,3105,Mental Health Support
9238,16947,Remote Work
9239,9263,401k
9240,4390,Gym Membership
9241,798,Life Insurance
9242,10359,Stock Options
9243,4401,Remote Work
9244,15929,Dental Insurance
9245,15219,Mental Health Support
9246,19522,Vision Insurance
9247,12837,401k
9248,5946,Vision Insurance
9249,19157,Mental Health Support
9250,10375,Transportation Allowance
9251,8952,Professional Development
9252,9092,Vision Insurance
9253,17821,Tuition Reimbursement
9254,19789,Free Meals
9255,17856,Gym Membership
9256,15088,Transportation Allowance
9257,17532,Stock Options
9258,10652,Stock Options
9259,15386,Paternity Leave
9260,8340,Gym Membership
9261,3058,Employee Discounts
9262,11940,Childcare
9263,3709,Mental Health Support
9264,18687,Paid Time Off
9265,8001,Transportation Allowance
9266,10190,Life Insurance
9267,5376,Remote Work
9268,4460,Transportation Allowance
9269,10692,Remote Work
9270,4724,Life Insurance
9271,18664,Tuition Reimbursement
9272,15385,Tuition Reimbursement
9273,2910,Laptop Provided
9274,6767,Laptop Provided
9275,9935,Free Parking
9276,14188,Free Parking
9277,19960,Gym Membership
9278,4732,Paid Time Off
9279,18770,Remote Work
9280,16675,Dental Insurance
9281,10234,Career Coaching
9282,3905,Remote Work
9283,5131,Career Coaching
9284,9228,Flexible Hours
9285,2169,Maternity Leave
9286,3654,Phone Allowance
9287,11789,Employee Discounts
9288,13375,Paternity Leave
9289,14133,Flexible Hours
9290,11536,Remote Work
9291,5106,Stock Options
9292,777,Employee Discounts
9293,4733,Transportation Allowance
9294,2783,Mental Health Support
9295,8191,Professional Development
9296,13844,Health Insurance
9297,13917,Transportation Allowance
9298,9528,Wellness Program
9299,3024,Dental Insurance
9300,3488,Mental Health Support
9301,5599,Professional Development
9302,18644,Phone Allowance
9303,9785,401k
9304,8087,Remote Work
9305,2282,Paid Time Off
9306,8108,Wellness Program
9307,9155,Dental Insurance
9308,19947,Tuition Reimbursement
9309,2994,Transportation Allowance
9310,3363,Free Parking
9311,8637,Wellness Program
9312,7532,Paid Time Off
9313,6455,401k
9314,3616,Free Parking
9315,427,Wellness Program
9316,11838,Wellness Program
9317,16374,Free Meals
9318,8973,Stock Options
9319,16526,Transportation Allowance
9320,4003,Dental Insurance
9321,1040,Mental Health Support
9322,15582,Mental Health Support
9323,1934,Paternity Leave
9324,17920,Flexible Hours
9325,11391,Free Parking
9326,13481,Tuition Reimbursement
9327,14611,Paternity Leave
9328,1958,Gym Membership
9329,10485,Free Meals
9330,7335,Gym Membership
9331,8525,Tuition Reimbursement
9332,8082,Paid Time Off
9333,14755,Life Insurance
9334,3435,Career Coaching
9335,12281,Laptop Provided
9336,10008,401k
9337,19411,Gym Membership
9338,771,Stock Options
9339,6496,Health Insurance
9340,19034,Tuition Reimbursement
9341,1612,Flexible Hours
9342,10038,Paid Time Off
9343,16438,Dental Insurance
9344,8250,Flexible Hours
9345,15265,Dental Insurance
9346,18525,Paternity Leave
9347,3499,Dental Insurance
9348,76,Career Coaching
9349,15526,Free Parking
9350,18374,Paternity Leave
9351,9967,Maternity Leave
9352,793,Professional Development
9353,14049,Wellness Program
9354,6541,Phone Allowance
9355,9665,Remote Work
9356,4771,Gym Membership
9357,13869,Life Insurance
9358,1486,Maternity Leave
9359,4789,Remote Work
9360,9305,Career Coaching
9361,12480,Career Coaching
9362,13660,Gym Membership
9363,8226,Vision Insurance
9364,16324,Maternity Leave
9365,14910,Laptop Provided
9366,1181,Free Parking
9367,3532,Transportation Allowance
9368,10024,Remote Work
9369,1498,Health Insurance
9370,19137,Professional Development
9371,1078,Wellness Program
9372,9182,Maternity Leave
9373,5444,Dental Insurance
9374,6398,Paid Time Off
9375,16996,Free Meals
9376,12258,Childcare
9377,16263,Dental Insurance
9378,17700,Wellness Program
9379,1832,Flexible Hours
9380,7463,Free Parking
9381,4047,Professional Development
9382,8394,Mental Health Support
9383,2389,401k
9384,10714,Life Insurance
9385,14854,Laptop Provided
9386,17922,Transportation Allowance
9387,2359,Health Insurance
9388,14319,Professional Development
9389,12695,Dental Insurance
9390,4428,Stock Options
9391,19879,Remote Work
9392,5528,Dental Insurance
9393,1824,Paternity Leave
9394,14908,Employee Discounts
9395,19260,Vision Insurance
9396,3965,Free Parking
9397,5291,Professional Development
9398,11954,Mental Health Support
9399,14216,Phone Allowance
9400,10086,Life Insurance
9401,8118,Laptop Provided
9402,5663,Stock Options
9403,7522,Employee Discounts
9404,9858,Health Insurance
9405,4088,Transportation Allowance
9406,355,Employee Discounts
9407,7175,Gym Membership
9408,9809,Wellness Program
9409,13385,Paternity Leave
9410,17396,Maternity Leave
9411,1265,Paid Time Off
9412,17145,401k
9413,9139,Remote Work
9414,13556,Laptop Provided
9415,6300,Career Coaching
9416,3083,Laptop Provided
9417,17082,Remote Work
9418,15168,Free Meals
9419,18857,Flexible Hours
9420,15089,Vision Insurance
9421,3345,Stock Options
9422,4513,Tuition Reimbursement
9423,10117,Mental Health Support
9424,7661,Paid Time Off
9425,5316,Wellness Program
9426,2107,Maternity Leave
9427,9797,Childcare
9428,9577,Childcare
9429,12889,Employee Discounts
9430,1414,Remote Work
9431,1498,Paid Time Off
9432,16607,Paternity Leave
9433,8781,Childcare
9434,6949,401k
9435,8255,401k
9436,8870,Employee Discounts
9437,12206,Dental Insurance
