id,company_id,review_title,review_rating,review_date
3860,472,Challenging projects,2.9,2023-05-08 14:08:53
3861,1953,Career growth opportunities,4.1,2024-12-13 14:08:53
3862,756,Excellent benefits,4.7,2025-08-04 14:08:53
3863,637,Amazing company culture,1.1,2024-01-02 14:08:53
3864,547,Supportive team,4.8,2023-07-24 14:08:53
3865,166,Remote-friendly,3.9,2025-02-23 14:08:53
3866,815,Amazing company culture,3.0,2023-02-09 14:08:53
3867,856,Flexible working hours,2.1,2025-03-03 14:08:53
3868,128,Career growth opportunities,2.0,2024-10-12 14:08:53
3869,1088,Fast-paced environment,4.5,2024-11-02 14:08:53
3870,545,High stress environment,2.7,2023-06-15 14:08:53
3871,97,Great place to work,3.0,2024-04-23 14:08:53
3872,1419,Underpaid position,3.3,2023-05-27 14:08:53
3873,129,Challenging projects,3.4,2024-05-04 14:08:53
3874,1693,Innovative environment,2.9,2025-07-08 14:08:53
3875,455,Underpaid position,1.2,2025-02-22 14:08:53
3876,111,Good work-life balance,3.4,2024-04-03 14:08:53
3877,1349,Strong leadership,3.6,2023-02-23 14:08:53
3878,529,High stress environment,1.7,2023-11-11 14:08:53
3879,1021,Fast-paced environment,3.7,2024-06-05 14:08:53
3880,1782,Amazing colleagues,2.2,2024-08-15 14:08:53
3881,936,Competitive salary,1.1,2022-11-25 14:08:53
3882,899,Strong leadership,3.4,2025-05-19 14:08:53
3883,598,Limited growth,4.1,2024-09-14 14:08:53
3884,1399,Remote-friendly,1.2,2024-01-29 14:08:53
3885,744,Great place to work,1.8,2023-11-17 14:08:53
3886,502,Challenging projects,3.7,2024-07-13 14:08:53
3887,1916,High stress environment,3.8,2024-06-24 14:08:53
3888,966,Great place to work,4.3,2024-08-27 14:08:53
3889,146,Learning opportunities,4.0,2024-03-02 14:08:53
3890,1045,Underpaid position,4.5,2023-04-19 14:08:53
3891,1395,Amazing colleagues,4.1,2022-12-19 14:08:53
3892,1909,Challenging projects,2.4,2023-07-06 14:08:53
3893,1299,Flexible working hours,4.9,2023-04-05 14:08:53
3894,230,Amazing colleagues,3.7,2025-04-09 14:08:53
3895,1135,Remote-friendly,3.6,2023-10-11 14:08:53
3896,24,Toxic workplace,1.7,2025-10-06 14:08:53
3897,1975,Fast-paced environment,1.4,2024-10-24 14:08:53
3898,308,Supportive team,1.0,2023-02-15 14:08:53
3899,543,Amazing company culture,2.4,2024-04-11 14:08:53
3900,43,Good work-life balance,2.9,2022-12-27 14:08:53
3901,1875,Underpaid position,3.5,2024-09-27 14:08:53
3902,528,Amazing colleagues,1.5,2023-04-18 14:08:53
3903,978,Strong leadership,1.8,2025-05-08 14:08:53
3904,1214,Remote-friendly,3.0,2023-08-15 14:08:53
3905,485,High stress environment,3.5,2023-09-02 14:08:53
3906,848,Amazing company culture,4.0,2024-06-22 14:08:53
3907,1109,Learning opportunities,2.6,2023-10-17 14:08:53
3908,1600,Limited growth,1.2,2023-08-22 14:08:53
3909,859,Toxic workplace,1.6,2025-07-05 14:08:53
3910,1378,Great place to work,1.7,2025-03-20 14:08:53
3911,274,Amazing company culture,2.7,2025-01-28 14:08:53
3912,104,Excellent benefits,2.8,2025-06-27 14:08:53
3913,102,Flexible working hours,2.9,2025-10-11 14:08:53
3914,133,Remote-friendly,5.0,2024-10-26 14:08:53
3915,1383,Flexible working hours,2.7,2025-08-03 14:08:53
3916,46,Learning opportunities,1.4,2023-11-26 14:08:53
3917,1879,Poor management,3.0,2022-12-28 14:08:53
3918,719,Toxic workplace,2.5,2024-01-24 14:08:53
3919,908,High stress environment,2.0,2025-09-22 14:08:53
3920,466,Toxic workplace,4.6,2025-03-10 14:08:53
3921,190,Flexible working hours,1.6,2025-01-28 14:08:53
3922,1726,Amazing colleagues,2.8,2023-01-29 14:08:53
3923,1609,Toxic workplace,2.1,2023-11-05 14:08:53
3924,762,Great place to work,1.6,2022-11-24 14:08:53
3925,640,Flexible working hours,3.0,2024-01-12 14:08:53
3926,709,Career growth opportunities,2.5,2023-02-05 14:08:53
3927,753,Flexible working hours,3.3,2023-07-25 14:08:53
3928,1744,Limited growth,3.5,2024-12-29 14:08:53
3929,1622,Good work-life balance,3.6,2024-01-27 14:08:53
3930,13,Innovative environment,1.1,2025-11-06 14:08:53
3931,587,Flexible working hours,3.9,2024-06-23 14:08:53
3932,245,Flexible working hours,1.1,2023-09-12 14:08:53
3933,1823,Supportive team,3.5,2024-04-21 14:08:53
3934,1184,Learning opportunities,3.7,2025-06-02 14:08:53
3935,1849,Competitive salary,5.0,2025-01-31 14:08:53
3936,1696,Fast-paced environment,2.0,2025-08-08 14:08:53
3937,759,Excellent benefits,5.0,2023-04-17 14:08:53
3938,1159,High stress environment,4.6,2024-02-26 14:08:53
3939,1762,Learning opportunities,3.0,2025-07-05 14:08:53
3940,1493,Learning opportunities,1.6,2024-01-18 14:08:53
3941,1587,Challenging projects,4.2,2024-11-21 14:08:53
3942,89,Toxic workplace,2.8,2025-01-26 14:08:53
3943,944,Poor management,1.2,2023-03-27 14:08:53
3944,1609,Toxic workplace,2.8,2024-10-19 14:08:53
3945,351,Amazing company culture,1.1,2023-10-06 14:08:53
3946,281,Fast-paced environment,4.0,2025-10-27 14:08:53
3947,443,Innovative environment,4.0,2023-12-11 14:08:53
3948,1490,Toxic workplace,3.9,2024-05-14 14:08:53
3949,447,Amazing colleagues,1.5,2024-07-03 14:08:53
3950,1915,Fast-paced environment,2.9,2024-08-13 14:08:53
3951,337,Competitive salary,2.2,2023-02-17 14:08:53
3952,1169,Innovative environment,3.6,2023-08-14 14:08:53
3953,1434,Fast-paced environment,4.5,2024-07-29 14:08:53
3954,1581,Supportive team,1.0,2024-11-12 14:08:53
3955,1003,Poor management,4.9,2024-02-12 14:08:53
3956,365,Underpaid position,2.7,2023-07-02 14:08:53
3957,1640,Poor management,4.5,2024-01-10 14:08:53
3958,1520,Great place to work,2.8,2024-06-30 14:08:53
3959,427,Good work-life balance,4.9,2024-11-29 14:08:53
3960,131,Challenging projects,2.1,2025-10-18 14:08:53
3961,1621,Strong leadership,2.9,2024-06-26 14:08:53
3962,1145,Underpaid position,3.5,2025-05-27 14:08:53
3963,1016,Competitive salary,4.2,2025-04-08 14:08:53
3964,1045,Supportive team,5.0,2024-01-04 14:08:53
3965,1755,Poor management,4.5,2025-02-28 14:08:53
3966,92,Amazing colleagues,4.7,2025-09-01 14:08:53
3967,330,Good work-life balance,4.9,2024-09-25 14:08:53
3968,1410,Competitive salary,3.7,2025-09-29 14:08:53
3969,839,Amazing company culture,1.1,2024-10-23 14:08:53
3970,1068,Poor management,1.2,2024-04-23 14:08:53
3971,765,Underpaid position,1.9,2025-02-09 14:08:53
3972,513,Supportive team,2.5,2025-06-25 14:08:53
3973,380,Amazing company culture,4.6,2025-08-21 14:08:53
3974,45,Amazing colleagues,4.1,2023-01-20 14:08:53
3975,1119,Strong leadership,2.3,2023-05-31 14:08:53
3976,577,Fast-paced environment,4.0,2023-02-10 14:08:53
3977,516,Great place to work,4.3,2024-04-02 14:08:53
3978,1353,Underpaid position,4.3,2024-09-27 14:08:53
3979,949,Good work-life balance,1.0,2024-01-15 14:08:53
3980,537,Innovative environment,4.9,2025-09-23 14:08:53
3981,819,Flexible working hours,2.7,2024-07-25 14:08:53
3982,995,Amazing company culture,3.2,2024-07-14 14:08:53
3983,179,Challenging projects,4.9,2024-04-16 14:08:53
3984,1206,Learning opportunities,4.0,2024-09-13 14:08:53
3985,98,Flexible working hours,2.7,2023-11-09 14:08:53
3986,65,Challenging projects,4.3,2023-02-26 14:08:53
3987,1007,Toxic workplace,2.2,2025-03-11 14:08:53
3988,1887,Limited growth,3.1,2025-10-23 14:08:53
3989,1165,Amazing company culture,4.8,2025-01-22 14:08:53
3990,1445,Flexible working hours,4.3,2025-03-21 14:08:53
3991,405,Toxic workplace,1.7,2024-11-12 14:08:53
3992,1310,Supportive team,3.3,2023-03-20 14:08:53
3993,190,Strong leadership,4.4,2025-05-11 14:08:53
3994,1346,Poor management,4.1,2022-11-26 14:08:53
3995,927,Limited growth,4.6,2024-03-21 14:08:53
3996,1249,Limited growth,3.0,2023-11-21 14:08:53
3997,1482,Flexible working hours,4.1,2025-09-10 14:08:53
3998,795,Career growth opportunities,4.8,2023-10-24 14:08:53
3999,1387,Good work-life balance,3.6,2025-04-27 14:08:53
4000,1059,Career growth opportunities,4.1,2024-05-04 14:08:53
4001,540,Career growth opportunities,3.6,2025-01-08 14:08:53
4002,392,Supportive team,4.1,2025-05-21 14:08:53
4003,1169,Poor management,1.9,2024-02-04 14:08:53
4004,1257,Competitive salary,3.5,2025-09-10 14:08:53
4005,938,Career growth opportunities,1.2,2025-02-20 14:08:53
4006,224,Career growth opportunities,1.3,2023-09-17 14:08:53
4007,1223,Good work-life balance,5.0,2025-03-22 14:08:53
4008,1231,Flexible working hours,2.6,2023-10-31 14:08:53
4009,1429,Amazing colleagues,4.3,2023-05-02 14:08:53
4010,1064,High stress environment,4.0,2024-05-07 14:08:53
4011,1041,High stress environment,4.0,2024-04-09 14:08:53
4012,1806,Career growth opportunities,4.1,2023-11-17 14:08:53
4013,839,Learning opportunities,4.5,2025-08-11 14:08:53
4014,297,Competitive salary,2.5,2025-07-04 14:08:53
4015,1073,Limited growth,4.2,2023-12-01 14:08:53
4016,1265,Learning opportunities,2.8,2024-10-01 14:08:53
4017,440,Strong leadership,2.6,2023-07-03 14:08:53
4018,1271,Competitive salary,5.0,2023-07-13 14:08:53
4019,1778,High stress environment,4.3,2024-10-06 14:08:53
4020,301,Learning opportunities,2.7,2024-11-25 14:08:53
4021,410,Limited growth,2.3,2023-10-07 14:08:53
4022,516,Career growth opportunities,4.1,2024-07-21 14:08:53
4023,720,High stress environment,3.0,2023-09-02 14:08:53
4024,724,Limited growth,3.8,2024-09-24 14:08:53
4025,1806,Poor management,2.7,2023-10-03 14:08:53
4026,181,Good work-life balance,2.7,2023-04-12 14:08:53
4027,736,Supportive team,1.1,2025-06-24 14:08:53
4028,1067,Challenging projects,2.9,2023-03-07 14:08:53
4029,1169,Learning opportunities,1.0,2025-07-18 14:08:53
4030,31,Strong leadership,4.9,2023-02-28 14:08:53
4031,1995,Career growth opportunities,1.2,2023-07-15 14:08:53
4032,1545,Innovative environment,4.2,2024-09-21 14:08:53
4033,522,Limited growth,3.0,2023-12-06 14:08:53
4034,165,Underpaid position,2.2,2025-06-09 14:08:53
4035,204,Excellent benefits,3.4,2024-02-07 14:08:53
4036,909,High stress environment,3.2,2022-11-21 14:08:53
4037,895,Great place to work,2.2,2024-11-04 14:08:53
4038,875,Flexible working hours,1.8,2024-01-14 14:08:53
4039,307,Great place to work,4.4,2024-09-06 14:08:53
4040,1488,Underpaid position,4.0,2023-03-23 14:08:53
4041,265,Fast-paced environment,3.1,2022-12-24 14:08:53
4042,651,Limited growth,4.1,2025-02-08 14:08:53
4043,72,Toxic workplace,2.3,2025-05-06 14:08:53
4044,713,Amazing colleagues,4.9,2024-07-26 14:08:53
4045,1444,Competitive salary,3.4,2023-11-15 14:08:53
4046,1160,Excellent benefits,3.6,2025-02-14 14:08:53
4047,285,Strong leadership,4.9,2023-04-02 14:08:53
4048,158,Competitive salary,1.1,2025-01-24 14:08:53
4049,113,Challenging projects,1.7,2025-01-29 14:08:53
4050,1439,Innovative environment,4.7,2022-12-28 14:08:53
4051,1792,Amazing company culture,3.9,2023-04-15 14:08:53
4052,1069,Competitive salary,4.8,2023-07-21 14:08:53
4053,1491,Strong leadership,4.5,2025-09-21 14:08:53
4054,1185,Remote-friendly,1.7,2024-11-18 14:08:53
4055,625,Excellent benefits,1.3,2024-09-26 14:08:53
4056,1547,Limited growth,3.5,2025-06-17 14:08:53
4057,747,Supportive team,3.8,2024-09-23 14:08:53
4058,706,Limited growth,4.3,2023-12-31 14:08:53
4059,257,Excellent benefits,3.0,2023-10-10 14:08:53
4060,1055,Toxic workplace,2.3,2024-05-09 14:08:53
4061,261,Supportive team,4.7,2024-11-03 14:08:53
4062,958,Great place to work,4.1,2023-04-10 14:08:53
4063,1727,Amazing company culture,4.5,2023-03-14 14:08:53
4064,1752,Amazing colleagues,1.0,2023-08-28 14:08:53
4065,107,Flexible working hours,1.8,2023-12-13 14:08:53
4066,1933,Good work-life balance,4.7,2023-05-26 14:08:53
4067,1240,Challenging projects,1.0,2025-06-05 14:08:53
4068,894,Limited growth,2.5,2025-08-26 14:08:53
4069,205,High stress environment,1.4,2025-07-19 14:08:53
4070,389,Excellent benefits,1.3,2023-08-08 14:08:53
4071,685,Limited growth,2.2,2023-02-21 14:08:53
4072,550,Amazing company culture,3.5,2025-05-25 14:08:53
4073,960,Challenging projects,3.2,2025-03-13 14:08:53
4074,538,Toxic workplace,3.3,2023-12-25 14:08:53
4075,1881,Challenging projects,1.7,2025-06-23 14:08:53
4076,1670,Strong leadership,3.6,2023-09-29 14:08:53
4077,1110,Excellent benefits,3.4,2025-02-06 14:08:53
4078,1777,Amazing company culture,1.7,2023-12-07 14:08:53
4079,1517,Limited growth,3.5,2025-01-27 14:08:53
4080,1853,Amazing company culture,3.9,2024-06-09 14:08:53
4081,1828,Limited growth,2.8,2023-12-15 14:08:53
4082,1259,Innovative environment,3.4,2025-06-03 14:08:53
4083,254,Excellent benefits,3.8,2023-09-09 14:08:53
4084,972,Great place to work,1.1,2025-06-30 14:08:53
4085,569,Fast-paced environment,3.6,2023-12-31 14:08:53
4086,1065,Remote-friendly,2.6,2023-10-12 14:08:53
4087,1938,Innovative environment,2.3,2023-12-10 14:08:53
4088,1110,Amazing company culture,2.9,2023-06-12 14:08:53
4089,214,Poor management,3.7,2025-03-26 14:08:53
4090,715,Poor management,3.6,2025-09-20 14:08:53
4091,1779,Excellent benefits,2.0,2025-06-07 14:08:53
4092,1128,Remote-friendly,4.5,2023-07-17 14:08:53
4093,1778,Underpaid position,4.5,2025-10-18 14:08:53
4094,1355,Excellent benefits,1.4,2022-12-14 14:08:53
4095,823,Amazing company culture,3.2,2024-09-20 14:08:53
4096,1737,Excellent benefits,2.6,2024-01-01 14:08:53
4097,1504,Fast-paced environment,1.5,2023-10-01 14:08:53
4098,806,Underpaid position,1.3,2025-04-06 14:08:53
4099,781,Great place to work,1.4,2025-10-04 14:08:53
4100,738,Remote-friendly,3.8,2024-12-11 14:08:53
4101,1832,Amazing colleagues,1.1,2025-06-20 14:08:53
4102,1299,Excellent benefits,2.5,2023-09-06 14:08:53
4103,1654,Learning opportunities,3.0,2023-03-30 14:08:53
4104,116,Poor management,2.8,2024-07-23 14:08:53
4105,1247,Underpaid position,2.4,2023-09-29 14:08:53
4106,44,Learning opportunities,1.9,2023-01-12 14:08:53
4107,1426,Strong leadership,2.5,2024-05-30 14:08:53
4108,214,Competitive salary,5.0,2023-01-03 14:08:53
4109,1295,Toxic workplace,2.0,2023-01-03 14:08:53
4110,1441,Amazing colleagues,2.9,2022-12-07 14:08:53
4111,1764,Amazing colleagues,3.5,2023-11-01 14:08:53
4112,1672,Learning opportunities,1.1,2024-12-14 14:08:53
4113,364,Learning opportunities,1.1,2025-02-09 14:08:53
4114,560,Great place to work,2.1,2023-10-07 14:08:53
4115,213,Competitive salary,2.0,2023-10-12 14:08:53
4116,1167,High stress environment,2.9,2024-04-06 14:08:53
4117,1319,Career growth opportunities,3.6,2025-06-17 14:08:53
4118,1773,High stress environment,4.9,2024-06-20 14:08:53
4119,54,Learning opportunities,4.4,2024-02-08 14:08:53
4120,470,Amazing company culture,4.3,2024-06-19 14:08:53
4121,1956,Amazing colleagues,3.4,2024-09-09 14:08:53
4122,1558,Great place to work,4.9,2025-11-09 14:08:53
4123,796,Underpaid position,1.2,2024-10-11 14:08:53
4124,99,Strong leadership,3.3,2025-10-03 14:08:53
4125,428,Career growth opportunities,1.1,2025-09-23 14:08:53
4126,1744,Innovative environment,2.4,2025-04-26 14:08:53
4127,1740,Excellent benefits,4.9,2024-07-16 14:08:53
4128,388,Poor management,4.1,2024-07-14 14:08:53
4129,744,Career growth opportunities,4.3,2024-12-25 14:08:53
4130,54,Supportive team,1.6,2025-10-28 14:08:53
4131,1129,Fast-paced environment,2.4,2025-08-11 14:08:53
4132,1275,Great place to work,3.7,2025-11-09 14:08:53
4133,242,Great place to work,2.5,2025-10-13 14:08:53
4134,1460,Flexible working hours,4.4,2025-07-12 14:08:53
4135,644,Remote-friendly,3.3,2023-06-04 14:08:53
4136,62,Supportive team,3.1,2024-12-01 14:08:53
4137,414,Flexible working hours,1.9,2023-01-02 14:08:53
4138,1589,Fast-paced environment,2.5,2024-10-13 14:08:53
4139,654,Innovative environment,4.9,2025-04-01 14:08:53
4140,1097,Fast-paced environment,1.3,2023-08-29 14:08:53
4141,1911,Toxic workplace,1.7,2025-03-01 14:08:53
4142,1697,Competitive salary,1.9,2025-02-21 14:08:53
4143,764,Career growth opportunities,4.9,2025-09-26 14:08:53
4144,777,High stress environment,2.7,2024-01-05 14:08:53
4145,750,Competitive salary,4.2,2025-11-03 14:08:53
4146,322,Good work-life balance,4.0,2022-12-29 14:08:53
4147,1857,Fast-paced environment,2.1,2023-05-26 14:08:53
4148,404,Great place to work,2.3,2024-12-15 14:08:53
4149,384,Poor management,2.6,2025-06-21 14:08:53
4150,840,Excellent benefits,3.5,2025-10-23 14:08:53
4151,1562,Good work-life balance,1.6,2024-08-13 14:08:53
4152,1065,Toxic workplace,1.4,2023-11-13 14:08:53
4153,1905,Underpaid position,3.3,2023-12-10 14:08:53
4154,1849,Limited growth,2.1,2024-07-07 14:08:53
4155,941,Challenging projects,4.8,2024-11-13 14:08:53
4156,317,Learning opportunities,4.8,2025-04-09 14:08:53
4157,1698,Strong leadership,4.1,2023-06-03 14:08:53
4158,325,Competitive salary,3.4,2025-11-01 14:08:53
4159,1177,Learning opportunities,4.9,2025-03-30 14:08:53
4160,497,Learning opportunities,2.3,2023-12-31 14:08:53
4161,676,Poor management,2.7,2024-05-01 14:08:53
4162,286,Toxic workplace,1.3,2024-05-25 14:08:53
4163,1949,Excellent benefits,4.1,2023-10-08 14:08:53
4164,1539,Remote-friendly,2.1,2025-06-14 14:08:53
4165,204,Career growth opportunities,1.7,2024-06-30 14:08:53
4166,545,Limited growth,3.9,2023-03-24 14:08:53
4167,225,Remote-friendly,4.9,2024-11-23 14:08:53
4168,855,Strong leadership,1.4,2023-03-24 14:08:53
4169,187,Learning opportunities,1.8,2022-12-05 14:08:53
4170,1454,Toxic workplace,2.0,2022-11-30 14:08:53
4171,1725,Fast-paced environment,2.4,2023-02-23 14:08:53
4172,827,Supportive team,4.6,2024-05-30 14:08:53
4173,985,Good work-life balance,1.9,2024-05-06 14:08:53
4174,1757,Supportive team,2.5,2024-08-26 14:08:53
4175,1403,Competitive salary,4.4,2024-05-15 14:08:53
4176,332,Underpaid position,2.9,2025-09-02 14:08:53
4177,706,High stress environment,2.3,2025-06-22 14:08:53
4178,1687,Learning opportunities,4.9,2024-02-11 14:08:53
4179,1623,Toxic workplace,1.0,2024-03-05 14:08:53
4180,1711,Good work-life balance,2.3,2024-03-15 14:08:53
4181,680,Toxic workplace,2.2,2023-06-04 14:08:53
4182,1390,Poor management,2.1,2024-05-28 14:08:53
4183,18,Excellent benefits,2.6,2024-05-21 14:08:53
4184,1348,Learning opportunities,2.0,2025-07-20 14:08:53
4185,1076,Innovative environment,2.6,2025-10-13 14:08:53
4186,517,Amazing company culture,1.2,2024-04-29 14:08:53
4187,834,Excellent benefits,1.9,2025-09-10 14:08:53
4188,701,Career growth opportunities,1.9,2023-11-18 14:08:53
4189,1002,Great place to work,1.6,2025-04-15 14:08:53
4190,430,Fast-paced environment,1.3,2023-10-29 14:08:53
4191,1423,Flexible working hours,2.8,2023-01-07 14:08:53
4192,292,Amazing company culture,2.4,2023-12-08 14:08:53
4193,590,Competitive salary,1.7,2023-01-05 14:08:53
4194,205,Limited growth,1.6,2023-06-03 14:08:53
4195,462,Flexible working hours,2.3,2025-06-05 14:08:53
4196,640,Underpaid position,2.9,2023-01-17 14:08:53
4197,1763,Fast-paced environment,1.2,2024-08-09 14:08:53
4198,1093,Remote-friendly,3.8,2024-07-18 14:08:53
4199,1616,Amazing company culture,4.9,2024-06-04 14:08:53
4200,520,Poor management,1.1,2023-05-18 14:08:53
4201,1099,Flexible working hours,2.8,2025-05-29 14:08:53
4202,931,Challenging projects,1.8,2023-10-17 14:08:53
4203,354,Poor management,2.4,2024-04-01 14:08:53
4204,512,Career growth opportunities,2.0,2024-09-09 14:08:53
4205,206,Amazing colleagues,1.7,2023-03-24 14:08:53
4206,1759,Toxic workplace,2.9,2023-01-04 14:08:53
4207,1399,Underpaid position,1.3,2023-04-04 14:08:53
4208,1524,Underpaid position,3.8,2025-05-24 14:08:53
4209,1427,Innovative environment,2.1,2024-07-11 14:08:53
4210,503,Excellent benefits,3.4,2024-08-03 14:08:53
4211,866,Amazing colleagues,3.1,2023-02-23 14:08:53
4212,222,Good work-life balance,3.4,2023-06-13 14:08:53
4213,180,High stress environment,1.1,2023-05-12 14:08:53
4214,196,Fast-paced environment,1.0,2024-03-17 14:08:53
4215,1352,High stress environment,2.4,2025-05-22 14:08:53
4216,1318,Limited growth,2.3,2024-07-10 14:08:53
4217,702,Innovative environment,4.0,2025-09-18 14:08:53
4218,207,Toxic workplace,4.1,2023-02-14 14:08:53
4219,509,Amazing colleagues,1.7,2024-09-03 14:08:53
4220,1847,Competitive salary,4.5,2023-02-20 14:08:53
4221,102,Career growth opportunities,1.7,2025-04-11 14:08:53
4222,1905,High stress environment,4.3,2024-08-11 14:08:53
4223,862,Fast-paced environment,4.2,2025-07-01 14:08:53
4224,1647,Amazing colleagues,1.4,2025-03-05 14:08:53
4225,1517,Remote-friendly,3.3,2024-01-22 14:08:53
4226,861,Competitive salary,3.4,2022-12-23 14:08:53
4227,832,Remote-friendly,1.5,2023-05-16 14:08:53
